norm_id	layer	card_status	candidate_kind	acceptance_status	available_for_evaluation	available_for_application	operator_activation_required	title	formulation	owner	scope	profile_id	norm_type	semantic_target	predicate	trigger	when	modality	execution_mode	operation	desired_value	forbidden_value	exceptions	priority	evidence_requirements	hold	stop	target_state	target_transition	success_criterion	forbidden_state	boundary_conditions	foundations	derivation_refs	tests	principles	required_phase	defect_signal	repair_path	closure_criterion	last_semantic_change_version	last_formulation_change_version	last_machine_semantics_change_version	predecessor_ref	formulation_sha256	semantic_payload_sha256	structural_card_sha256
N-GEN-077	BASE	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	Research hypothesis requires validation before normative adoption	An empirical or research hypothesis remains a research candidate; obligation, permission, authority, closure, and field-effectiveness status arise after explicit validation and authorized normative adoption.	O027	"[""core"",""all_cycles""]"	AUTHORITY	MANDATORY_RULE	agency.authorization	authorization.status	"[""compile"",""runtime_policy""]"	"{""op"":""always""}"	MUST_NOT	KERNEL_COMPUTED	PROHIBIT		VIOLATED	[]	1000	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""ANY"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S0"",""minimum_evidence_count"":0,""required_source_classes"":[]}"	"[""HOLD-HYPOTHESIS-VALIDATION""]"	"[""UNAUTHORIZED_EXTERNAL_TRANSITION""]"	DECLARED_CONFORMING_STATE	PROHIBIT	authorization.status::DECLARED_CONFORMING_STATE	VIOLATED	"{""exceptions"":[],""hold"":[""HOLD-HYPOTHESIS-VALIDATION""],""stop"":[""UNAUTHORIZED_EXTERNAL_TRANSITION""]}"	"[""C0"",""E0"",""I0"",""T0"",""V0""]"	"[""DER-JUST-N-GEN-077""]"	"[""TC-N-GEN-077-NEG"",""TC-N-GEN-077-POS"",""TC-POSITIVE-FORMULATION-N-GEN-077""]"	"[""CP-04"",""CP-06""]"	C03|C07|C09|EXTERNAL_ACTION	Actor, scope, delegation, decision owner, or validity evidence is incomplete.	"[""IDENTIFY_AUTHORITY_OWNER"",""OBTAIN_OR_REVOKE_DELEGATION"",""RECALCULATE_SCOPE""]"	A valid authority state, scope, owner, and evidence reference are recorded.	2.20	UNKNOWN_PRE_V2.18	2.20	v2.21:N-GEN-077	15b9da1f42ea27e4baf1bf39215e747390981792609aeff8cac486ef877e9eee	b2d9640312767f56410e3191dc00bdc93eb63b624425c9c662a87cd333f47bb2	8ab056da7f4c050cf3790aeaec7c953bb353e5e73d6206ff424eadbf8619d883
N-GEN-078	BASE	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	Complete metabolic-cycle crosswalk	The metabolic cycle of attention and the operational cycle C00-C11 are linked by a canonical crosswalk that names each primary object, its single owner, supporting assessment objects and organs, entry conditions, gates, gate tests, HOLD conditions and routes, STOP conditions and routes, recovery, next phase, and return to the next cycle.	O014	"[""core"",""all_cycles""]"	SAFETY	MANDATORY_RULE	risk.transition_control	risk.status	"[""cycle_design"",""release""]"	"{""op"":""always""}"	MUST	HANDLER_COMPUTED	REQUIRE	COMPLIANT		[]	950	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""ANY"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S0"",""minimum_evidence_count"":0,""required_source_classes"":[]}"	"[""RISK_UNRESOLVED""]"	"[""UNAUTHORIZED_IRREVERSIBLE_TRANSITION"",""HIGH_RISK_WITHOUT_HUMAN_PROCEDURE""]"	COMPLIANT	REQUIRE	risk.status::COMPLIANT	DECLARED_CONFORMING_STATE	"{""exceptions"":[],""hold"":[""RISK_UNRESOLVED""],""stop"":[""UNAUTHORIZED_IRREVERSIBLE_TRANSITION"",""HIGH_RISK_WITHOUT_HUMAN_PROCEDURE""]}"	"[""B0"",""C0"",""E0"",""I0"",""T0"",""V0""]"	"[""DER-JUST-N-GEN-078""]"	"[""TC-N-GEN-078-NEG"",""TC-N-GEN-078-POS"",""TC-POSITIVE-FORMULATION-N-GEN-078""]"	"[""CP-01"",""CP-03"",""CP-05"",""CP-06""]"	ALL_PHASES|C09	Risk class, affected objects, reversibility, authority, compensation, or residual-risk owner is incomplete.	"[""CLASSIFY_RISK"",""ADD_ROLLBACK_OR_COMPENSATION"",""OBTAIN_RISK_ACCEPTANCE"",""REDUCE_SCOPE""]"	Risk, reversibility, residual risk, owner, and rollback or compensation are recorded.	2.22	UNKNOWN_PRE_V2.18	2.22	v2.21:N-GEN-078	30878d1815560e14c96f54b673ee6fc30785ccb02761bd3ee0e3401b915c85b4	289a2047a1245dd4681edbd8f6e421b43667d5315c61a66d9be39816bd13daf3	45990e09758b86e6cdd1624f86e88caeaa896cad4cf77cec5c9fd75fa12c903a
N-GEN-079	BASE	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	Single canonical owner per object	Each canonical object has one accountable owner; other organs contribute inputs, assessments, verification, and routing through typed relations while retaining ownership of their own outputs.	O018	"[""core"",""all_cycles""]"	RELEASE	INVARIANT	release.package	release.integrity	"[""object_create"",""object_update"",""crosswalk""]"	"{""op"":""fact"",""path"":""object.multiple_canonical_owners"",""equals"":true}"	MUST_NOT	KERNEL_COMPUTED	PROHIBIT		VIOLATED	[]	1100	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""ANY"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S0"",""minimum_evidence_count"":0,""required_source_classes"":[]}"	"[""HOLD-OWNER-UNRESOLVED""]"	"[""STOP-OWNER-CONFLICT""]"	DECLARED_CONFORMING_STATE	PROHIBIT	release.integrity::DECLARED_CONFORMING_STATE	VIOLATED	"{""exceptions"":[],""hold"":[""HOLD-OWNER-UNRESOLVED""],""stop"":[""STOP-OWNER-CONFLICT""]}"	"[""C0"",""E0"",""I0"",""T0""]"	"[""DER-JUST-N-GEN-079""]"	"[""TC-N-GEN-079-NEG"",""TC-N-GEN-079-POS"",""TC-POSITIVE-FORMULATION-N-GEN-079""]"	"[""CP-04"",""CP-05""]"	PACKAGE_BUILD	Required component, version, manifest entry, checksum, compatibility statement, or verification result is incomplete.	"[""REBUILD_COMPONENT"",""REGENERATE_MANIFEST"",""RECALCULATE_HASHES"",""RERUN_FINAL_VERIFICATION""]"	All required components, hashes, compatibility, and verification statuses are recorded.	2.20	UNKNOWN_PRE_V2.18	2.20	v2.21:N-GEN-079	f4b30ae2c3378a0ff315f7258c8e1c48051459e5a62ad71980dfe0641d720826	a3fbd944361981cc665c1e954ad55c3ef910d42faf434bc8fea52a8e3b92201b	52e913848865f8aec49510287066ccc1017d8de5d11e77ca6989ccac400ca720
N-GEN-080	BASE	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	Historical sources remain non-normative references	A legacy physiology, historical archive, deprecated rule set, or development artifact participates as provenance or regression evidence; entry into the active source order requires explicit migration, conflict review, and authorized adoption.	O025	"[""core"",""all_cycles""]"	AUTHORITY	MANDATORY_RULE	agency.authorization	authorization.status	"[""load"",""restore"",""compile""]"	"{""op"":""always""}"	MUST_NOT	KERNEL_COMPUTED	PROHIBIT		VIOLATED	[]	950	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""ANY"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S0"",""minimum_evidence_count"":0,""required_source_classes"":[]}"	"[""AUTHORITY_PENDING"",""SCOPE_PENDING""]"	"[""STOP-LEGACY-NORM-REGRESSION""]"	DECLARED_CONFORMING_STATE	PROHIBIT	authorization.status::DECLARED_CONFORMING_STATE	VIOLATED	"{""exceptions"":[],""hold"":[""AUTHORITY_PENDING"",""SCOPE_PENDING""],""stop"":[""STOP-LEGACY-NORM-REGRESSION""]}"	"[""C0"",""E0"",""I0"",""T0""]"	"[""DER-JUST-N-GEN-080""]"	"[""TC-N-GEN-080-NEG"",""TC-N-GEN-080-POS"",""TC-POSITIVE-FORMULATION-N-GEN-080""]"	"[""CP-04"",""CP-05""]"	C03|C07|PACKAGE_BUILD	Actor, scope, delegation, decision owner, or validity evidence is incomplete.	"[""IDENTIFY_AUTHORITY_OWNER"",""OBTAIN_OR_REVOKE_DELEGATION"",""RECALCULATE_SCOPE""]"	A valid authority state, scope, owner, and evidence reference are recorded.	2.20	UNKNOWN_PRE_V2.18	2.20	v2.21:N-GEN-080	90ead7aafcafb850bef93f563b8f6e8a5501c6f04c55f8eea1c9ea60b475c239	61e6fc180028c736bc5341f3a11b43030b8e0b7294dbaa502c16f5bcae0d9209	f4373851d77b71afbd6dd76e4e73770a5d9690437d222ca6bd056f9f7edcd03f
N-GEN-081	BASE	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	Unambiguous version and lineage metadata	Every release distinguishes artifact version, schema revision, lineage identity, lineage origin, last semantic-change version, compatibility range, migration edges, supersession, and numbering comparability so current normative seniority is explicit.	O025	"[""core"",""all_cycles""]"	RELEASE	MANDATORY_RULE	release.package	release.integrity	"[""release"",""migration"",""restore""]"	"{""op"":""always""}"	MUST	HANDLER_COMPUTED	REQUIRE	COMPLIANT		[]	900	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""ANY"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S0"",""minimum_evidence_count"":0,""required_source_classes"":[]}"	"[""PACKAGE_INCOMPLETE""]"	"[""PACKAGE_MISMATCH""]"	COMPLIANT	REQUIRE	release.integrity::COMPLIANT	DECLARED_CONFORMING_STATE	"{""exceptions"":[],""hold"":[""PACKAGE_INCOMPLETE""],""stop"":[""PACKAGE_MISMATCH""]}"	"[""C0"",""I0"",""T0""]"	"[""DER-JUST-N-GEN-081""]"	"[""TC-N-GEN-081-NEG"",""TC-N-GEN-081-POS"",""TC-POSITIVE-FORMULATION-N-GEN-081""]"	"[""CP-05""]"	C03|C07|PACKAGE_BUILD	Required component, version, manifest entry, checksum, compatibility statement, or verification result is incomplete.	"[""REBUILD_COMPONENT"",""REGENERATE_MANIFEST"",""RECALCULATE_HASHES"",""RERUN_FINAL_VERIFICATION""]"	All required components, hashes, compatibility, and verification statuses are recorded.	2.20	UNKNOWN_PRE_V2.18	2.20	v2.21:N-GEN-081	36e1168da274d7ea4dccca6019a0a24ae011e09d69007d4ea12f4051bf4dfee5	1ac00409251cddaa4dc86ca8ffde41ece3c7d7d9473a8b0b2b794b7cae7a4a6d	001af448757e2dd1612311ed41c5a0f9766f2557f61afdd4a69ff9d703437771
N-GEN-082	BASE	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	Unknown and epistemic assessment are separate objects	O001 creates and bounds each Unknown object in C01; O010 creates a separate EpistemicAssessment in C03 and finalizes it in C07, referencing the Unknown and recording evidence, counterevidence, S-level, scope, and review conditions.	O012	"[""core"",""all_cycles""]"	EVIDENCE	INVARIANT	epistemic.claim	epistemic.status	"[""phase:C01"",""phase:C03""]"	"{""op"":""fact"",""path"":""unknown.assessment_ownership_collapsed"",""equals"":true}"	MUST_NOT	HANDLER_COMPUTED	PROHIBIT		VIOLATED	[]	1100	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""ANY"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S0"",""minimum_evidence_count"":0,""required_source_classes"":[]}"	"[""HOLD-EPISTEMIC-ASSESSMENT-INCOMPLETE""]"	"[""STOP-OBJECT-OWNER-COLLAPSE""]"	DECLARED_CONFORMING_STATE	PROHIBIT	epistemic.status::DECLARED_CONFORMING_STATE	VIOLATED	"{""exceptions"":[],""hold"":[""HOLD-EPISTEMIC-ASSESSMENT-INCOMPLETE""],""stop"":[""STOP-OBJECT-OWNER-COLLAPSE""]}"	"[""C0"",""E0"",""I0""]"	"[""DER-JUST-N-GEN-082""]"	"[""TC-N-GEN-082-NEG"",""TC-N-GEN-082-POS"",""TC-POSITIVE-FORMULATION-N-GEN-082""]"	"[""CP-04""]"	C03|C04|C07	Source, provenance, scope, counterevidence, alternatives, or confidence boundary is incomplete.	"[""REBUILD_PROVENANCE"",""ADD_COUNTEREVIDENCE_CHECK"",""LOWER_CONFIDENCE"",""REOPEN_HYPOTHESIS""]"	The claim status, evidence, counterevidence, scope, and review conditions are recorded.	2.20	UNKNOWN_PRE_V2.18	2.20	v2.21:N-GEN-082	23b43cb190cd7235f104712a169ccc3f2a874149fa3e7aafe6848d6ccd5c250b	606343b012e72ba832d814adc9454e886b69424977d335496b7f50d7bd2428aa	b3ed2df981bc94820df845585b7c8931796e2ad23b9a08051005826b0a4b66e2
N-GEN-083	BASE	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	PDF pair as a self-contained passive reference specification	The English Base Core PDF, English Personal Layer PDF, and compact assurance surfaces in the same archive together form the complete human-readable and independently checkable Common Core specification. Application, host-policy change, runtime authorization, and external-action authority arise through separate explicit routes.	CORE-NORMATIVE-OWNER	"[""core"",""all_substrates""]"	RELEASE	INVARIANT	physiology.human_canon	program.status	"[""load:base_pdf""]"	"{""op"":""always""}"	MUST	KERNEL_INTERPRETED	REQUIRE	ACTIVE_PROGRAM		[]	1000	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""ANY"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S0"",""minimum_evidence_count"":0,""required_source_classes"":[]}"	"[""HOLD-CONTEXT-INCOMPLETE""]"	"[""STOP-BASE-INVARIANT""]"	ACTIVE_PROGRAM	REQUIRE	program.status::ACTIVE_PROGRAM	DECLARED_CONFORMING_STATE	"{""exceptions"":[],""hold"":[""HOLD-CONTEXT-INCOMPLETE""],""stop"":[""STOP-BASE-INVARIANT""]}"	"[""C0"",""E0"",""I0"",""T0""]"	"[""DER-JUST-N-GEN-083""]"	"[""TC-N-GEN-083-NEG"",""TC-N-GEN-083-POS"",""TC-POSITIVE-FORMULATION-N-GEN-083""]"	"[""CP-04"",""CP-05""]"	C05|PACKAGE_BUILD|PACKAGE_LOAD|EXTERNAL_ACTION	Required component, version, manifest entry, checksum, compatibility statement, or verification result is incomplete.	"[""REBUILD_COMPONENT"",""REGENERATE_MANIFEST"",""RECALCULATE_HASHES"",""RERUN_FINAL_VERIFICATION""]"	All required components, hashes, compatibility, and verification statuses are recorded.	2.22	UNKNOWN_PRE_V2.18	2.22	v2.21:N-GEN-083	40f59c688058cbea6f75a389ce5054acbf7066e5c2482928fcb32121748724e8	453d1129e6108e13becd3a0a5538f207b1b7670a0631f257da7b3bfe4a6dd5a8	736572e35db094c42c75426e689919f96737ce56454ad87d016a47d312f77af4
N-GEN-084	BASE	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	Availability, reconstruction, acceptance, and authorization are distinct	Loading or reconstructing the physiology may establish READY status; operator acceptance, delegation, external-action permission, and final closure authority arise through separate explicit routes.	O017	"[""core"",""all_substrates""]"	AUTHORITY	INVARIANT	agency.authorization	authorization.status	"[""load:*""]"	"{""op"":""always""}"	MUST_NOT	KERNEL_INTERPRETED	PROHIBIT		INFERRED_AUTHORITY	[]	1000	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""ANY"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S0"",""minimum_evidence_count"":0,""required_source_classes"":[]}"	"[""HOLD-CONTEXT-INCOMPLETE""]"	"[""STOP-BASE-INVARIANT""]"	DECLARED_CONFORMING_STATE	PROHIBIT	authorization.status::DECLARED_CONFORMING_STATE	INFERRED_AUTHORITY	"{""exceptions"":[],""hold"":[""HOLD-CONTEXT-INCOMPLETE""],""stop"":[""STOP-BASE-INVARIANT""]}"	"[""C0"",""E0"",""I0"",""T0"",""V0""]"	"[""DER-JUST-N-GEN-084""]"	"[""TC-N-GEN-084-NEG"",""TC-N-GEN-084-POS"",""TC-POSITIVE-FORMULATION-N-GEN-084""]"	"[""CP-04"",""CP-06""]"	C03|C05|C07|C09|PACKAGE_LOAD|EXTERNAL_ACTION	Actor, scope, delegation, decision owner, or validity evidence is incomplete.	"[""IDENTIFY_AUTHORITY_OWNER"",""OBTAIN_OR_REVOKE_DELEGATION"",""RECALCULATE_SCOPE""]"	A valid authority state, scope, owner, and evidence reference are recorded.	2.22	UNKNOWN_PRE_V2.18	2.22	v2.21:N-GEN-084	e56f9fed77042b7da69bb6a1777da8990eb7993d54714cc3a978b4013c6464d7	9ab27366810c01795499612ab99e1684cf5f3775925b03c069d3eda85622f36a	817469e92c839185e1d3113a4e2891ef8d318549993f3faff7ed068a1a7a819b
N-GEN-085	BASE	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	Host constraints have precedence	Host-system constraints, platform safety, and actual substrate limits have precedence over imported BOIS instructions and define the executable boundary.	O026	"[""core"",""all_substrates""]"	SAFETY	INVARIANT	substrate.constraints	constraint.precedence	"[""load:*"",""action:*""]"	"{""op"":""always""}"	MUST_NOT	KERNEL_INTERPRETED	PROHIBIT		HOST_CONSTRAINT_BYPASS	[]	1000	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""ANY"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S0"",""minimum_evidence_count"":0,""required_source_classes"":[]}"	"[""HOLD-CONTEXT-INCOMPLETE""]"	"[""STOP-BASE-INVARIANT""]"	DECLARED_CONFORMING_STATE	PROHIBIT	constraint.precedence::DECLARED_CONFORMING_STATE	HOST_CONSTRAINT_BYPASS	"{""exceptions"":[],""hold"":[""HOLD-CONTEXT-INCOMPLETE""],""stop"":[""STOP-BASE-INVARIANT""]}"	"[""B0"",""C0"",""E0"",""I0"",""T0"",""V0""]"	"[""DER-JUST-N-GEN-085""]"	"[""TC-N-GEN-085-NEG"",""TC-N-GEN-085-POS"",""TC-POSITIVE-FORMULATION-N-GEN-085""]"	"[""CP-01"",""CP-04"",""CP-06""]"	C08|C09|C10	Risk class, affected objects, reversibility, authority, compensation, or residual-risk owner is incomplete.	"[""CLASSIFY_RISK"",""ADD_ROLLBACK_OR_COMPENSATION"",""OBTAIN_RISK_ACCEPTANCE"",""REDUCE_SCOPE""]"	Risk, reversibility, residual risk, owner, and rollback or compensation are recorded.	2.22	UNKNOWN_PRE_V2.18	2.22	v2.21:N-GEN-085	f9306734c972f3bd67f8be63408d161c014a902ffca2bccb83de81bc652ec979	54a2221a0da938fe61c5d205968d77c2b26c40a7c3df1c2444555bcd3d0710fa	b3aa26731423cb903daabd2a221aa94d9a0b170edbb5f4d86df5dd3c8fb5d7d6
N-GEN-086	BASE	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	One compact archive and two canonical PDFs	A Common Core distribution uses one archive containing the English Base Core PDF, the English Personal Layer PDF, compact assurance data, a manifest, checksums, and final verification.	O025	"[""core"",""all_substrates""]"	RELEASE	MANDATORY_RULE	release.package	package.active_load_order	"[""release:package""]"	"{""op"":""always""}"	MUST	DECLARATIVE_AUDIT	REQUIRE	ONE_FLAT_ARCHIVE_TWO_ACTIVE_PDFS		[]	900	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""ANY"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S0"",""minimum_evidence_count"":0,""required_source_classes"":[]}"	"[""HOLD-CONTEXT-INCOMPLETE""]"	"[""STOP-BASE-INVARIANT""]"	ONE_FLAT_ARCHIVE_TWO_ACTIVE_PDFS	REQUIRE	package.active_load_order::ONE_FLAT_ARCHIVE_TWO_ACTIVE_PDFS	DECLARED_CONFORMING_STATE	"{""exceptions"":[],""hold"":[""HOLD-CONTEXT-INCOMPLETE""],""stop"":[""STOP-BASE-INVARIANT""]}"	"[""B0"",""C0"",""E0"",""I0"",""T0""]"	"[""DER-JUST-N-GEN-086""]"	"[""TC-N-GEN-086-NEG"",""TC-N-GEN-086-POS"",""TC-POSITIVE-FORMULATION-N-GEN-086""]"	"[""CP-01"",""CP-05""]"	PACKAGE_BUILD	Required component, version, manifest entry, checksum, compatibility statement, or verification result is incomplete.	"[""REBUILD_COMPONENT"",""REGENERATE_MANIFEST"",""RECALCULATE_HASHES"",""RERUN_FINAL_VERIFICATION""]"	All required components, hashes, compatibility, and verification statuses are recorded.	2.20	UNKNOWN_PRE_V2.18	2.20	v2.21:N-GEN-086	5c63f704e75774cfc15d8d5d49b6f9a6984c0c62dd3213844dec86b7bd4972f6	6270d369b5e4af73252be42b169b84be1205be63c434dc8565b3c22bbf32076c	ef5f0fb6f3bdc1264e816357f6859435a7dbc5b88cbc4fec5e602e1236207f58
N-GEN-087	BASE	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	Passive declarative distribution	BOIS operation relies on passive readable package data and host-provided operations; development tools remain outside the loading artifact.	O025	"[""core"",""all_substrates""]"	RELEASE	INVARIANT	release.package	package.executable_dependency	"[""load:*"",""release:package""]"	"{""op"":""always""}"	MUST_NOT	KERNEL_INTERPRETED	PROHIBIT		EXECUTABLE_DEPENDENCY	[]	1000	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""ANY"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S0"",""minimum_evidence_count"":0,""required_source_classes"":[]}"	"[""HOLD-CONTEXT-INCOMPLETE""]"	"[""STOP-BASE-INVARIANT""]"	DECLARED_CONFORMING_STATE	PROHIBIT	package.executable_dependency::DECLARED_CONFORMING_STATE	EXECUTABLE_DEPENDENCY	"{""exceptions"":[],""hold"":[""HOLD-CONTEXT-INCOMPLETE""],""stop"":[""STOP-BASE-INVARIANT""]}"	"[""B0"",""C0"",""E0"",""I0""]"	"[""DER-JUST-N-GEN-087""]"	"[""TC-N-GEN-087-NEG"",""TC-N-GEN-087-POS"",""TC-POSITIVE-FORMULATION-N-GEN-087""]"	"[""CP-01"",""CP-04""]"	C03|C07|PACKAGE_BUILD|PACKAGE_LOAD	Required component, version, manifest entry, checksum, compatibility statement, or verification result is incomplete.	"[""REBUILD_COMPONENT"",""REGENERATE_MANIFEST"",""RECALCULATE_HASHES"",""RERUN_FINAL_VERIFICATION""]"	All required components, hashes, compatibility, and verification statuses are recorded.	2.22	UNKNOWN_PRE_V2.18	2.22	v2.21:N-GEN-087	f2bb7bb8041ff2226baec5ea870f9a2a593c4f1384cd9ab19a6f660805997725	778acc3c5ec0f7dc5975db56c11aa118d27d0888286748d8b119b4c39055519c	88569fe654ce714d6dca0503903177be476b850157db459b994f2f300ae8d98f
N-GEN-088	BASE	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	Reference minimum is front-loaded	The first pages of each physiological PDF state document identity, layer, version, source precedence, loading protocol, activation boundary, required companion document, and failure behavior.	O025	"[""core"",""all_substrates""]"	RELEASE	MANDATORY_RULE	release.document	bootstrap.visibility	"[""load:*""]"	"{""op"":""always""}"	MUST	DECLARATIVE_AUDIT	REQUIRE	FRONT_LOADED_BOOTSTRAP		[]	900	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""ANY"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S0"",""minimum_evidence_count"":0,""required_source_classes"":[]}"	"[""HOLD-CONTEXT-INCOMPLETE""]"	"[""STOP-BASE-INVARIANT""]"	FRONT_LOADED_BOOTSTRAP	REQUIRE	bootstrap.visibility::FRONT_LOADED_BOOTSTRAP	DECLARED_CONFORMING_STATE	"{""exceptions"":[],""hold"":[""HOLD-CONTEXT-INCOMPLETE""],""stop"":[""STOP-BASE-INVARIANT""]}"	"[""B0"",""C0"",""E0"",""I0"",""T0""]"	"[""DER-JUST-N-GEN-088""]"	"[""TC-N-GEN-088-NEG"",""TC-N-GEN-088-POS"",""TC-POSITIVE-FORMULATION-N-GEN-088""]"	"[""CP-01"",""CP-05""]"	PACKAGE_LOAD|PACKAGE_BUILD|C03|C05|C07	Required component, version, manifest entry, checksum, compatibility statement, or verification result is incomplete.	"[""REBUILD_COMPONENT"",""REGENERATE_MANIFEST"",""RECALCULATE_HASHES"",""RERUN_FINAL_VERIFICATION""]"	All required components, hashes, compatibility, and verification statuses are recorded.	2.22	UNKNOWN_PRE_V2.18	2.22	v2.21:N-GEN-088	3cbbe2ab6f2f99e453331b24101bc734b209825efc27ef7db62c72e9cfd2c11e	6cf3fcedd272ece29eb17b0fe736645349eafa200dfa06501f500901f53c298d	fa167218c929fee7aa13e14b700616a4414b98167b98fe12239455fa8f6c3995
N-GEN-089	BASE	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	One canonical English pair	An interpreter loads the English Base Core and English Personal Layer as one canonical pair; explanatory translations remain output surfaces with zero normative identity and zero catalog-count contribution.	O012	"[""core"",""all_substrates""]"	SURFACE	MANDATORY_RULE	language.surface	language.active_pair	"[""load:*""]"	"{""op"":""always""}"	MUST	KERNEL_INTERPRETED	REQUIRE	ONE_LANGUAGE_PAIR		[]	900	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""ANY"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S0"",""minimum_evidence_count"":0,""required_source_classes"":[]}"	"[""HOLD-CONTEXT-INCOMPLETE""]"	"[""STOP-BASE-INVARIANT""]"	ONE_LANGUAGE_PAIR	REQUIRE	language.active_pair::ONE_LANGUAGE_PAIR	DECLARED_CONFORMING_STATE	"{""exceptions"":[],""hold"":[""HOLD-CONTEXT-INCOMPLETE""],""stop"":[""STOP-BASE-INVARIANT""]}"	"[""C0"",""E0"",""I0"",""T0""]"	"[""DER-JUST-N-GEN-089""]"	"[""TC-N-GEN-089-NEG"",""TC-N-GEN-089-POS"",""TC-POSITIVE-FORMULATION-N-GEN-089""]"	"[""CP-04"",""CP-05""]"	C05|C08|PACKAGE_BUILD|PACKAGE_LOAD	Meaning, identifier, language boundary, required block, or readability condition is missing.	"[""RESTORE_REQUIRED_CONTENT"",""SIMPLIFY_LAYOUT"",""PRESERVE_CANONICAL_IDENTIFIER"",""RERENDER_AND_REVIEW""]"	The surface preserves the canonical meaning, boundary, identifiers, and required visible fields.	2.22	UNKNOWN_PRE_V2.18	2.22	v2.21:N-GEN-089	98e765006e093936b737ec99df8fb755db923058c40b45bd2f833aa99a54aaab	8886caa64b429e5306a71ab384aa45e0785ecc4e9ef71d9723fd7b3141e7f3d1	c3b33df06071dd1620c41d8655f0e5cd7bd1548c0c057042afcfc60ef4224552
