reference_id	source_file	reference_kind	target_file	target_selector	selector_type	status
REF-064d5aeef01d19d97b	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-OBJECT-MACHINEPHASE-STRUCTURE	TEST_ID	RESOLVES
REF-06520bf306ff405c09	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/NORM_CATALOG.tsv	norm_id=N-GEN-019	TSV_PRIMARY_KEY	RESOLVES
REF-0652a26900efcc4a1c	assurance/JUSTIFICATION_GRAPH.json	CANONICAL_REF	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-o001-02&page=55&norm_id=N-O001-02	PDF_SECTION	RESOLVES
REF-0653061ad9edd1ae2b	assurance/JUSTIFICATION_GRAPH.json	NODE_ID	assurance/JUSTIFICATION_GRAPH.json	DER-JUST-N-O023-07	NODE_ID	RESOLVES
REF-066736e525f56ce46b	assurance/PDF_LOCATION_MAP.tsv	PDF_SECTION	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-o011-10&page=97&norm_id=N-O011-10	PDF_SECTION	RESOLVES
REF-0667ad04afd25d5957	migration/MIGRATION_v2.20_to_v2.22.tsv	CHECK_ID	assurance/VALIDATION_SPEC.json	CHECK-F-219-019	CHECK_ID	RESOLVES
REF-066a633a761e35b2cf	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O010-05-NEG	TEST_ID	RESOLVES
REF-067224ddab48e7d52a	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O024-03-NEG	TEST_ID	RESOLVES
REF-06867c59e8731af61d	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O014-02-NEG	TEST_ID	RESOLVES
REF-068ff8ec0e27c724a8	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/NORM_CATALOG.tsv	norm_id=T-N-039	TSV_PRIMARY_KEY	RESOLVES
REF-0699bc14d050866241	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-GEN-041-POS	TEST_ID	RESOLVES
REF-06b122c38351c5e715	migration/MIGRATION_v2.20_to_v2.22.tsv	FILE	repair/REPAIR_PLAN_v2.22.tsv		FILE	RESOLVES
REF-06baa95e495b0dfbad	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/NORM_CATALOG.tsv	norm_id=N-GEN-004	TSV_PRIMARY_KEY	RESOLVES
REF-06d5060bc2f9d18f09	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O016-10-NEG	TEST_ID	RESOLVES
REF-06d67f5952b10ac31e	assurance/PDF_LOCATION_MAP.tsv	PDF_SECTION	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-o004-01&page=66&norm_id=N-O004-01	PDF_SECTION	RESOLVES
REF-06e1144b9a95034a06	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-O011-01	TEST_ID	RESOLVES
REF-06e946d4338810f90a	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O014-05-POS	TEST_ID	RESOLVES
REF-071f2bc64c81762d8a	assurance/JUSTIFICATION_GRAPH.json	CANONICAL_REF	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-o008-10&page=85&norm_id=N-O008-10	PDF_SECTION	RESOLVES
REF-0723097560bdc42675	machine/CORE_CANON.json	CANONICAL_REF	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=foundation-d0	PDF_SECTION	RESOLVES
REF-07288a1f91313ef12b	assurance/JUSTIFICATION_GRAPH.json	CANONICAL_REF	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-gen-020&page=15&norm_id=N-GEN-020	PDF_SECTION	RESOLVES
REF-07455c33bf72111bc7	assurance/PDF_LOCATION_MAP.tsv	PDF_SECTION	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-gen-068&page=39&norm_id=N-GEN-068	PDF_SECTION	RESOLVES
REF-07525aedd6b6756288	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	fixtures/ALIAS_FIXTURES.json	alias=AttentionAllocation&case=NEG	TSV_PRIMARY_KEY	RESOLVES
REF-0754375298d40e532e	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-O018-06	TEST_ID	RESOLVES
REF-075d54d04843ef0999	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O021-10-POS	TEST_ID	RESOLVES
REF-0761cb5ac034755969	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-GEN-068-POS	TEST_ID	RESOLVES
REF-0763cf7d7101dbd26c	MANIFEST.json	FILE	02_Temnik_Personal_Layer_v2.22_EN.pdf		FILE	RESOLVES
REF-07699f37b92a87305b	assurance/JUSTIFICATION_GRAPH.json	CANONICAL_REF	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-o003-10&page=66&norm_id=N-O003-10	PDF_SECTION	RESOLVES
REF-07790b490f88edd63b	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O004-03-NEG	TEST_ID	RESOLVES
REF-077e1354ed79180f13	assurance/JUSTIFICATION_GRAPH.json	NODE_ID	assurance/JUSTIFICATION_GRAPH.json	DER-JUST-N-O019-10	NODE_ID	RESOLVES
REF-0781e18bbc2f44b940	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-O009-03	TEST_ID	RESOLVES
REF-07834fee49d6e487b0	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-O015-04	TEST_ID	RESOLVES
REF-0787f9cb8bcc6738f4	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/NORM_CATALOG.tsv	norm_id=N-O015-03	TSV_PRIMARY_KEY	RESOLVES
REF-079ab7536f8632a38a	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-OBJECT-EVENT-BEHAVIOR	TEST_ID	RESOLVES
REF-07a113d80485b24260	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/NORM_CATALOG.tsv	norm_id=N-O026-03	TSV_PRIMARY_KEY	RESOLVES
REF-07b26df9507169589e	assurance/JUSTIFICATION_GRAPH.json	CANONICAL_REF	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-o024-10&page=149&norm_id=N-O024-10	PDF_SECTION	RESOLVES
REF-07baff5e6ec813b8e2	assurance/JUSTIFICATION_GRAPH.json	NODE_ID	assurance/JUSTIFICATION_GRAPH.json	DER-JUST-N-GEN-031	NODE_ID	RESOLVES
REF-07c3fe3a96045a1e5e	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-PACKAGE-WIDE-REFERENCE-CLOSURE	TEST_ID	RESOLVES
REF-07c65e7cad5948aa36	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-OBJECT-EXPLANATION-STRUCTURE	TEST_ID	RESOLVES
REF-07ca0afe4ce049b161	repair/REPAIR_PLAN_v2.22.tsv	REPAIR_EVIDENCE	repair/FINDINGS_v2.21.tsv	finding_id=F-221-001	TSV_PRIMARY_KEY	RESOLVES
REF-07ca837a26a0329d3a	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-O028-10	TEST_ID	RESOLVES
REF-07ca9840607fbe87ad	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-OBJECT-RESEARCHSUBSTRATEOPERATION-BEHAVIOR	TEST_ID	RESOLVES
REF-07d9d039324ddb8436	MANIFEST.json	FILE	repair/DECISION_LOG_v2.23.tsv		FILE	RESOLVES
REF-07eef9052ff3334b5a	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O005-06-NEG	TEST_ID	RESOLVES
REF-07f53ebb4c5c1fd59f	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-T-N-021	TEST_ID	RESOLVES
REF-080a7efa9796426bab	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-C07-RESEARCH-EXTERNAL-EFFECT-BOUNDARY	TEST_ID	RESOLVES
REF-0810bc8a6f911e8f19	assurance/JUSTIFICATION_GRAPH.json	NODE_ID	assurance/JUSTIFICATION_GRAPH.json	DER-JUST-N-O010-01	NODE_ID	RESOLVES
REF-08313abc9f2711e14c	assurance/BUILD_DEPENDENCY_DAG.tsv	FILE	assurance/BUILD_DEPENDENCY_DAG.tsv		FILE	RESOLVES
REF-0835c74d7c3fca253c	runtime/SUBSTRATE_PROFILE_AI_HUMAN_MEMORY.json	SCHEMAS	schema/RELEASE_ENVELOPE_SCHEMA.json		FILE	RESOLVES
REF-0842083938aa5cd5ac	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-O016-10	TEST_ID	RESOLVES
REF-0843d893bfdd86a0da	assurance/PDF_LOCATION_MAP.tsv	PDF_SECTION	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-o005-05&page=72&norm_id=N-O005-05	PDF_SECTION	RESOLVES
REF-08466f2335d7d705bb	assurance/JUSTIFICATION_GRAPH.json	TEST_ID	assurance/TEST_REGISTRY.json	TC-N-O026-06-NEG	TEST_ID	RESOLVES
REF-084b153b7bdc8f868d	migration/MIGRATION_v2.20_to_v2.22.tsv	CHECK_ID	assurance/VALIDATION_SPEC.json	CHECK-F-219-014	CHECK_ID	RESOLVES
REF-0862f10810c1164bb8	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-T-N-024-POS	TEST_ID	RESOLVES
REF-087ddf425cbeed2a7b	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/OBJECT_CATALOG.tsv	object_type=AuthorizedExternalAction	TSV_PRIMARY_KEY	RESOLVES
REF-0886d856418464de0c	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O001-03-NEG	TEST_ID	RESOLVES
REF-088725b945dedacac2	assurance/PDF_LOCATION_MAP.tsv	PDF_SECTION	02_Temnik_Personal_Layer_v2.22_EN.pdf	section_id=t-n-035&page=18&norm_id=T-N-035	PDF_SECTION	RESOLVES
REF-08925f1c8958379453	assurance/JUSTIFICATION_GRAPH.json	CANONICAL_REF	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-gen-010&page=10&norm_id=N-GEN-010	PDF_SECTION	RESOLVES
REF-08a36aa349e5c8a458	assurance/JUSTIFICATION_GRAPH.json	NODE_ID	assurance/JUSTIFICATION_GRAPH.json	DER-JUST-N-O009-02	NODE_ID	RESOLVES
REF-08b624adaefae6ffce	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-GEN-095-NEG	TEST_ID	RESOLVES
REF-08cabdf71d148c1acf	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-GEN-030-NEG	TEST_ID	RESOLVES
REF-08f13532491efc2256	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-F-221-004-CLOSURE	TEST_ID	RESOLVES
REF-08f141db14a54e9c07	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-F-219-004-CLOSURE	TEST_ID	RESOLVES
REF-08f36eb2cf479f0e55	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/NORM_CATALOG.tsv	norm_id=N-O022-01	TSV_PRIMARY_KEY	RESOLVES
REF-08f48cf83fa84ac7dc	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/NORM_CATALOG.tsv	norm_id=N-O012-02	TSV_PRIMARY_KEY	RESOLVES
REF-08fab3b8a881edb19d	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O027-10-POS	TEST_ID	RESOLVES
REF-09021d8662789e515f	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-F-219-010-CLOSURE	TEST_ID	RESOLVES
REF-090e00afa56c506538	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/NORM_CATALOG.tsv	norm_id=N-O028-05	TSV_PRIMARY_KEY	RESOLVES
REF-0919bb0500f1c5db47	assurance/JUSTIFICATION_GRAPH.json	NODE_ID	assurance/JUSTIFICATION_GRAPH.json	DER-JUST-N-O006-07	NODE_ID	RESOLVES
REF-0927036692b5abb9c8	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-GEN-016	TEST_ID	RESOLVES
REF-092f83e335d044b7f9	assurance/JUSTIFICATION_GRAPH.json	NODE_ID	assurance/JUSTIFICATION_GRAPH.json	DER-JUST-N-GEN-091	NODE_ID	RESOLVES
REF-0953a52200ab41e6d3	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/NORM_CATALOG.tsv	norm_id=N-GEN-055	TSV_PRIMARY_KEY	RESOLVES
REF-095534d4e4733a61ed	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O025-03-NEG	TEST_ID	RESOLVES
REF-095579e5855b572335	assurance/JUSTIFICATION_GRAPH.json	CANONICAL_REF	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-o002-07&page=61&norm_id=N-O002-07	PDF_SECTION	RESOLVES
REF-09670095e3913ac165	assurance/JUSTIFICATION_GRAPH.json	NODE_ID	assurance/JUSTIFICATION_GRAPH.json	DER-JUST-N-O005-02	NODE_ID	RESOLVES
REF-096cec2c21d0c45170	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O024-06-NEG	TEST_ID	RESOLVES
REF-0974f6a87ba5f46a75	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-T-N-037	TEST_ID	RESOLVES
REF-097d953930ebf3ab13	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-OBJECT-QUESTION-BEHAVIOR	TEST_ID	RESOLVES
REF-0994c202deebda7e07	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-GEN-085-NEG	TEST_ID	RESOLVES
REF-09a0d3c14f68a8aa83	assurance/JUSTIFICATION_GRAPH.json	NODE_ID	assurance/JUSTIFICATION_GRAPH.json	LIM-N-GEN-005	NODE_ID	RESOLVES
REF-09add0d969834f2000	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/TEST_PROFILES.json	profile_id=TP-DEONTIC-SEMANTICS	TSV_PRIMARY_KEY	RESOLVES
REF-09b10b901e02318740	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O015-10-NEG	TEST_ID	RESOLVES
REF-09b769ea3f209d10c2	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-O013-06	TEST_ID	RESOLVES
REF-09b8c94b3e12c8c119	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-O028-03	TEST_ID	RESOLVES
REF-09bc9c98af1c390824	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/NORM_CATALOG.tsv	norm_id=N-O011-02	TSV_PRIMARY_KEY	RESOLVES
REF-09ceb09c7a74f1509f	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-F-219-006-CLOSURE	TEST_ID	RESOLVES
REF-09ddac56eac400d352	assurance/PDF_LOCATION_MAP.tsv	PDF_SECTION	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-gen-083&page=47&norm_id=N-GEN-083	PDF_SECTION	RESOLVES
REF-09e9f09e7f1f8c07dc	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O010-04-POS	TEST_ID	RESOLVES
REF-09eb26491bd8534d8b	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-T-N-008-NEG	TEST_ID	RESOLVES
REF-09f238142752692f87	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-OBJECT-DESTRUCTION-EVIDENCE-BEHAVIOR	TEST_ID	RESOLVES
REF-09f89e3d15acc3c46e	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/NORM_CATALOG.tsv	norm_id=N-O001-10	TSV_PRIMARY_KEY	RESOLVES
REF-0a0ce4f0be01b22725	assurance/BUILD_DEPENDENCY_DAG.tsv	FILE	machine/OBJECT_MODEL_CANON.json		FILE	RESOLVES
REF-0a166f1fb9476e5e57	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O020-06-POS	TEST_ID	RESOLVES
REF-0a2366615aa22c931b	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O022-05-NEG	TEST_ID	RESOLVES
REF-0a285739ea875bd76c	assurance/JUSTIFICATION_GRAPH.json	CANONICAL_REF	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-o016-02&page=114&norm_id=N-O016-02	PDF_SECTION	RESOLVES
REF-0a2abc617f5cac7f10	migration/MIGRATION_v2.20_to_v2.22.tsv	CHECK_ID	assurance/VALIDATION_SPEC.json	CHECK-F-219-001	CHECK_ID	RESOLVES
REF-0a390b2228bd80e0bb	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/NORM_CATALOG.tsv	norm_id=T-N-020	TSV_PRIMARY_KEY	RESOLVES
REF-0a3c8da67c6ab5fc61	assurance/JUSTIFICATION_GRAPH.json	CANONICAL_REF	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-o019-04&page=127&norm_id=N-O019-04	PDF_SECTION	RESOLVES
REF-0a45c70798bb09872a	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-O005-06	TEST_ID	RESOLVES
REF-0a49015408c2b87298	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-O024-06	TEST_ID	RESOLVES
REF-0a4e4d60a62210f7c2	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O023-03-NEG	TEST_ID	RESOLVES
REF-0a586cb75278dc7cfa	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-T-N-036-NEG	TEST_ID	RESOLVES
REF-0a58b393b2f1d40824	assurance/JUSTIFICATION_GRAPH.json	NODE_ID	assurance/JUSTIFICATION_GRAPH.json	DER-JUST-N-GEN-089	NODE_ID	RESOLVES
REF-0a61f9e521a3e1e777	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O003-05-NEG	TEST_ID	RESOLVES
REF-0a6b2a5f4c9e01ef5c	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-T-N-040	TEST_ID	RESOLVES
REF-0a7cfcefa9d84ba984	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-BOOTSTRAP-SOURCE-PRECEDENCE	TEST_ID	RESOLVES
REF-0a8b10e7629a1e96e6	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O027-04-POS	TEST_ID	RESOLVES
REF-0a943a854e2696d57c	assurance/JUSTIFICATION_GRAPH.json	CANONICAL_REF	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-o020-03&page=131&norm_id=N-O020-03	PDF_SECTION	RESOLVES
REF-0a9e4f4e3e9b91b6b7	assurance/JUSTIFICATION_GRAPH.json	NODE_ID	assurance/JUSTIFICATION_GRAPH.json	DER-JUST-N-O011-05	NODE_ID	RESOLVES
REF-0ab2cf59d82cb1fa1f	assurance/JUSTIFICATION_GRAPH.json	NODE_ID	assurance/JUSTIFICATION_GRAPH.json	DER-JUST-N-GEN-038	NODE_ID	RESOLVES
REF-0ab476d4bcf97ee824	assurance/PDF_LOCATION_MAP.tsv	PDF_SECTION	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-o007-02&page=79&norm_id=N-O007-02	PDF_SECTION	RESOLVES
REF-0ab57de44331213991	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O007-03-POS	TEST_ID	RESOLVES
REF-0ac82ac20c83352559	assurance/JUSTIFICATION_GRAPH.json	CANONICAL_REF	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-o005-05&page=72&norm_id=N-O005-05	PDF_SECTION	RESOLVES
REF-0af4fc44d85f7527df	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O001-01-POS	TEST_ID	RESOLVES
REF-0b0f657ff028338923	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-O009-10	TEST_ID	RESOLVES
REF-0b18463750a5e4781c	assurance/BOOT_LOAD_ORDER.tsv	FILE	assurance/NORM_CATALOG.tsv		FILE	RESOLVES
REF-0b250f70bd848090f0	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-T-N-003-NEG	TEST_ID	RESOLVES
REF-0b27768903d5da7084	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/NORM_CATALOG.tsv	norm_id=T-N-025	TSV_PRIMARY_KEY	RESOLVES
REF-0b28c9610a4da146c5	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O003-03-NEG	TEST_ID	RESOLVES
REF-0b365dc35a745e7217	machine/CORE_CANON.json	CANONICAL_REF	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=foundation-i0	PDF_SECTION	RESOLVES
REF-0b38bf470214f4ec80	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O027-05-NEG	TEST_ID	RESOLVES
REF-0b3b3ed7b8040f437f	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O017-04-NEG	TEST_ID	RESOLVES
REF-0b40a937f68259382c	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O014-07-POS	TEST_ID	RESOLVES
REF-0b48cbc97f87000718	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-PROFILE-TP-GATE-PREDICATE	TEST_ID	RESOLVES
REF-0b545c1987c9b7402d	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O008-06-NEG	TEST_ID	RESOLVES
REF-0b59c163d3c8a70cd6	assurance/JUSTIFICATION_GRAPH.json	NODE_ID	assurance/JUSTIFICATION_GRAPH.json	DER-JUST-N-GEN-094	NODE_ID	RESOLVES
REF-0b5ca776681b8f2273	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-DEONTIC-VECTORS	TEST_ID	RESOLVES
REF-0b60e5e0da480dbc5e	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/NORM_CATALOG.tsv	norm_id=N-O018-07	TSV_PRIMARY_KEY	RESOLVES
REF-0b98ed7b41be18b83f	assurance/BUILD_DEPENDENCY_DAG.tsv	FILE	assurance/SELF_CONSISTENCY_REPORT.json		FILE	RESOLVES
REF-0ba1e97e7349a13816	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-OBJECT-SUBSTRATEDECLARATION-STRUCTURE	TEST_ID	RESOLVES
REF-0bc01db2566f69d28e	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O004-05-NEG	TEST_ID	RESOLVES
REF-0bcf8aa776e7f17e3b	assurance/JUSTIFICATION_GRAPH.json	NODE_ID	assurance/JUSTIFICATION_GRAPH.json	DER-JUST-T-N-017	NODE_ID	RESOLVES
REF-0bd6423f088010ba8e	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O008-05-POS	TEST_ID	RESOLVES
REF-0c01a963575018f09c	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O021-06-POS	TEST_ID	RESOLVES
REF-0c22325892d48c877a	runtime/RUNTIME_TEMPLATES.json	RELATIONAL_CHAIN_REF	schema/RUNTIME_SCHEMAS.json	/relational_validation	JSON_POINTER	RESOLVES
REF-0c2446aa1bcf83cdc2	MANIFEST.json	FILE	assurance/HASH_RECONSTRUCTION_SPEC.json		FILE	RESOLVES
